"Name","longitude","latitude","time.bin","region","bio4","bio10","bio12","bio15","presence","tr.abcd","tr.abce","tr.abde","tr.acde","tr.bcde","test.e","test.d","test.c","test.b","test.a"
"americana",-120.284,49.574,"modern","americanaTrain",720.11167081587,11.7121666669846,564,24.0999601827074,1,0,1,1,1,1,1,0,0,0,0
"americana",-118.59,50.38,"modern","americanaTrain",762.923483061751,12.6705001195272,1086,24.5995455967823,1,1,1,1,1,0,0,0,0,0,1
"americana",-115.667,50.467,"modern","americanaTrain",841.980384910072,12.8926671346029,570,24.7500768683342,1,1,1,0,1,1,0,0,1,0,0
"americana",-132.975,54.943,"modern","americanaTrain",441.65481648101,12.2977275848389,2856,35.8063534414171,1,1,1,0,1,1,0,0,1,0,0
"americana",-67.279,45.189,"modern","americanaTrain",1009.44257015374,18.2981483141581,1144,10.5614943983889,1,0,1,1,1,1,1,0,0,0,0
"americana",-95.001,49.083,"modern","americanaTrain",1318.35624707839,18.0578335126241,549,63.4286983087796,1,1,1,0,1,1,0,0,1,0,0
"americana",-160.644,66.905,"modern","americanaTrain",1129.96311801987,11.2078332901001,248,69.1141208425501,1,1,0,1,1,1,0,1,0,0,0
"americana",-150.763,64.452,"modern","americanaTrain",1457.32638897581,14.1898334026337,406,68.6143875267144,1,0,1,1,1,1,1,0,0,0,0
"americana",-153.65,67.353,"modern","americanaTrain",1377.71181349441,12.0555001099904,318,62.5527575978503,1,1,1,1,0,1,0,0,0,1,0
"americana",-66.949,47,"modern","americanaTrain",1117.19892815645,15.6681663195292,1160,13.3594177922962,1,1,1,1,1,0,0,0,0,0,1
"americana",-83.656,47.528,"modern","americanaTrain",1144.10007267882,15.3413333098094,956,21.693946547659,1,1,1,0,1,1,0,0,1,0,0
"americana",-80.349,46.033,"modern","americanaTrain",1125.55581425395,17.6088333129883,988,17.3016026582931,1,1,0,1,1,1,0,1,0,0,0
"americana",-141.2,64.788,"modern","americanaTrain",1448.40317522028,13.3388334910075,290,68.861435398972,1,1,1,0,1,1,0,0,1,0,0
"americana",-160.135,63.938,"modern","americanaTrain",1198.32653937457,12.2205000718435,348,72.2090120008674,1,1,1,0,1,1,0,0,1,0,0
"americana",-89.999,48.219,"modern","americanaTrain",1186.59074034957,15.600999991099,810,32.8651426596942,1,1,0,1,1,1,0,1,0,0,0
"americana",-93.05,47.602,"modern","americanaTrain",1220.59907551683,17.4994996388753,686,58.6859267829602,1,1,0,1,1,1,0,1,0,0,0
"americana",-136.4,68.833,"modern","americanaTrain",1497.20928586787,9.98966666062673,246,60.040794431113,1,1,1,0,1,1,0,0,1,0,0
"americana",-77.77,45.94,"modern","americanaTrain",1145.26333785328,17.4391663869222,849,20.233074760917,1,1,1,0,1,1,0,0,1,0,0
"americana",-83.05,47.8,"modern","americanaTrain",1221.4967830744,15.9928334554036,813,25.179147753504,1,1,0,1,1,1,0,1,0,0,0
"americana",-82.15,47.367,"modern","americanaTrain",1193.86752738661,15.8021667003632,801,26.6064431804188,1,1,1,1,0,1,0,0,0,1,0
"americana",-88.467,48.833,"modern","americanaTrain",1229.89749734791,15.7316663265228,758,34.3618345724829,1,1,1,0,1,1,0,0,1,0,0
"americana",-89.62,49.285,"modern","americanaTrain",1291.5456902658,15.1221669514974,765,33.6763573064687,1,0,1,1,1,1,1,0,0,0,0
"americana",-89.259,48.43,"modern","americanaTrain",1181.20900987382,16.4701666037242,720,36.2480143710721,1,1,0,1,1,1,0,1,0,0,0
"americana",-66.2,48.917,"modern","americanaTrain",1097.53343019263,13.6723334789276,1229,16.1301674175788,1,0,1,1,1,1,1,0,0,0,0
"americana",-84.085,48.312,"modern","americanaTrain",1189.19384149111,15.478999932607,870,21.7261488743827,1,1,1,0,1,1,0,0,1,0,0
"americana",-84.954,48.483,"modern","americanaTrain",1190.97493141485,14.4651664892832,852,26.1921159135137,1,1,1,1,1,0,0,0,0,0,1
"americana",-91.45,50.167,"modern","americanaTrain",1353.52376323224,16.9548330307007,731,41.921040606374,1,1,1,1,1,0,0,0,0,0,1
"americana",-86.948,48.832,"modern","americanaTrain",1137.6123365837,13.8479996522268,835,32.5629555814847,1,1,1,1,0,1,0,0,0,1,0
"americana",-95.267,54.95,"modern","americanaTrain",1461.95315207089,15.2120000521342,517,52.8682771069512,1,0,1,1,1,1,1,0,0,0,0
"americana",-84.116,48.991,"modern","americanaTrain",1255.74158365664,15.3020001252492,822,22.7543350178662,1,1,1,1,0,1,0,0,0,1,0
"americana",-149.719,61.449,"modern","americanaTrain",934.03857669471,12.9149305025736,671,42.6200748140318,1,1,1,1,0,1,0,0,0,1,0
"americana",-82.167,49.5,"modern","americanaTrain",1271.71488883208,15.4914999802907,870,27.6373507140918,1,1,0,1,1,1,0,1,0,0,0
"americana",-83.667,42.783,"modern","americanaTrain",1000.4348107256,20.3201667467753,764,25.4126610392356,1,1,1,1,0,1,0,0,0,1,0
"americana",-84.467,51.1,"modern","americanaTrain",1367.17030722846,15.2466665108999,722,32.300035995068,1,1,1,1,1,0,0,0,0,0,1
"americana",-83.333,48.25,"modern","americanaTrain",1201.78402547456,15.2753333250682,797,23.567732783412,1,0,1,1,1,1,1,0,0,0,0
"americana",-126.485,59.55,"modern","americanaTrain",1303.28547111859,13.7531666755676,445,40.2991072941778,1,0,1,1,1,1,1,0,0,0,0
"americana",-94.401,56.407,"modern","americanaTrain",1493.30341739726,13.3388334910075,471,53.4240273627639,1,1,1,0,1,1,0,0,1,0,0
"americana",-145.533,62.914,"modern","americanaTrain",1182.13992761723,10.8705000082652,276,81.6303258661271,1,1,0,1,1,1,0,1,0,0,0
"americana",-81.667,52.2,"modern","americanaTrain",1368.46980573939,14.1553332010905,586,55.6230628775515,1,1,1,1,0,1,0,0,0,1,0
"americana",-123.467,56.8,"modern","americanaTrain",849.095045466114,8.17600007851919,742,44.2711558973402,1,1,0,1,1,1,0,1,0,0,0
"americana",-120.879,56.275,"modern","americanaTrain",1080.53289150915,14.3228332996368,470,53.0453891575673,1,1,1,1,1,0,0,0,0,0,1
"americana",-78.562,45.585,"modern","americanaTrain",1098.01588424618,16.3791667620341,996,16.9274586978503,1,1,1,0,1,1,0,0,1,0,0
"americana",-117.133,58.517,"modern","americanaTrain",1419.3342850205,15.1715002059937,371,56.4041190579334,1,0,1,1,1,1,1,0,0,0,0
"americana",-68.49,46.419,"modern","americanaTrain",1124.01679386292,17.1003333727519,963,19.3118848706332,1,1,1,1,1,0,0,0,0,0,1
"americana",-71.998,42.575,"modern","americanaTrain",986.573796439654,19.163499991099,1142,6.88101319796147,1,1,1,0,1,1,0,0,1,0,0
"americana",-71.511,41.41,"modern","americanaTrain",854.703108321038,20.5551284154256,1207,11.5677307544363,1,1,1,1,0,1,0,0,0,1,0
"americana",-71.695,44.195,"modern","americanaTrain",1011.9266414264,17.1428335507711,1070,17.036567672214,1,1,1,1,1,0,0,0,0,0,1
"americana",-97.362,55.668,"modern","americanaTrain",1479.27762690457,14.5573329925537,512,54.1432213410204,1,1,1,1,1,0,0,0,0,0,1
"americana",-91.05,48.567,"modern","americanaTrain",1241.5167729704,16.4310000737508,735,48.2177129080665,1,1,1,1,1,0,0,0,0,0,1
"americana",-78,44.817,"modern","americanaTrain",1066.05463377833,17.6874998410543,939,14.418477610369,1,1,1,0,1,1,0,0,1,0,0
"americana",-78.317,46.2,"modern","americanaTrain",1153.51297071845,17.1983332633972,843,23.6002410116495,1,1,1,0,1,1,0,0,1,0,0
"americana",-80.3,45.533,"modern","americanaTrain",1068.82379723198,17.6634996732076,1043,20.1873280666055,1,1,0,1,1,1,0,1,0,0,0
"americana",-77.083,45.5,"modern","americanaTrain",1133.95748546709,18.0011665026347,867,15.358706515247,1,1,1,0,1,1,0,0,1,0,0
"americana",-91.848,48.747,"modern","americanaTrain",1256.05019949132,16.8233334223429,767,46.3597082991134,1,1,1,0,1,1,0,0,1,0,0
"americana",-92.107,46.783,"modern","americanaTrain",1165.4314318436,17.5099999109904,778,49.9435231866514,1,1,1,1,1,0,0,0,0,0,1
"americana",-79.05,45.033,"modern","americanaTrain",1065.28702815423,17.3798332214355,1088,16.0420184553944,1,1,1,1,1,0,0,0,0,0,1
"americana",-67,47.667,"modern","americanaTrain",1093.94972807554,16.010000149409,1100,16.8963831673509,1,1,1,1,0,1,0,0,0,1,0
"americana",-79.867,45.1,"modern","americanaTrain",1066.82311206047,18.0151666005452,1071,20.3990038586045,1,1,1,1,1,0,0,0,0,0,1
"americana",-79.65,45.833,"modern","americanaTrain",1113.26625230559,16.8508334159851,1010,19.1947761448107,1,1,0,1,1,1,0,1,0,0,0
"americana",-77.897,45.31,"modern","americanaTrain",1093.51132598259,16.8849997520447,899,16.2444002052127,1,0,1,1,1,1,1,0,0,0,0
"americana",-97.411,48.412,"modern","americanaTrain",1331.89215761149,19.5541666348775,467,62.191286046233,1,1,0,1,1,1,0,1,0,0,0
"americana",-79.007,46.002,"modern","americanaTrain",1120.37319979875,16.5324999491374,932,26.4840523693522,1,1,1,1,1,0,0,0,0,0,1
"americana",-122.501,58.55,"modern","americanaTrain",1338.02756137278,14.5875000953674,486,67.0657589059441,1,1,1,1,0,1,0,0,0,1,0
"americana",-80.467,47.622,"modern","americanaTrain",1221.20133785049,16.1539998849233,823,23.5224392443804,1,1,1,0,1,1,0,0,1,0,0
"americana",-151.663,65.029,"modern","americanaTrain",1522.57543786382,14.787500222524,334,69.2037030036964,1,0,1,1,1,1,1,0,0,0,0
"americana",-154.312,64.763,"modern","americanaTrain",1418.82863551259,14.4313334623973,384,64.5416390703524,1,1,1,1,1,0,0,0,0,0,1
"americana",-147.003,66,"modern","americanaTrain",1446.25054828868,12.8578333059947,275,55.4254939394826,1,1,1,1,1,0,0,0,0,0,1
"americana",-115.7,60.864,"modern","americanaTrain",1489.02949731717,14.7511665026347,317,44.1667019322289,1,0,1,1,1,1,1,0,0,0,0
"americana",-145.257,64.63,"modern","americanaTrain",1290.93514818395,12.3199999332428,259,86.4723539544889,1,1,1,1,0,1,0,0,0,1,0
"americana",-90.74,47.737,"modern","americanaTrain",1138.56461790547,15.9838337103526,720,45.7256579704307,1,1,1,0,1,1,0,0,1,0,0
"americana",-91.73,47.709,"modern","americanaTrain",1203.10263675906,16.4961663881938,728,51.2677452074106,1,1,1,1,0,1,0,0,0,1,0
"americana",-89.029,46.859,"modern","americanaTrain",1067.17719809982,17.4511664708455,809,26.5771508477658,1,1,0,1,1,1,0,1,0,0,0
"americana",-89.849,46.44,"modern","americanaTrain",1102.26650713203,17.2916666666667,884,32.4826466443872,1,1,1,1,1,0,0,0,0,0,1
"americana",-87.953,47.395,"modern","americanaTrain",1012.27649214874,16.6905000209808,825,17.4750606735496,1,1,1,0,1,1,0,0,1,0,0
"americana",-88.252,46.267,"modern","americanaTrain",1076.16363640103,16.316666841507,799,36.9749991804432,1,0,1,1,1,1,1,0,0,0,0
"americana",-84.189,46.455,"modern","americanaTrain",1074.29091060348,17.1546665827433,944,18.1690019461168,1,1,0,1,1,1,0,1,0,0,0
"americana",-88.923,46.21,"modern","americanaTrain",1088.98272334582,16.6946670214335,832,39.8995739720708,1,0,1,1,1,1,1,0,0,0,0
"americana",-85.353,46.671,"modern","americanaTrain",1032.80442323373,16.7961668968201,817,23.6202168591303,1,1,0,1,1,1,0,1,0,0,0
"americana",-85.521,49.361,"modern","americanaTrain",1258.62423725648,15.2101668516795,844,28.5133766674671,1,1,1,0,1,1,0,0,1,0,0
"americana",-86.209,46.631,"modern","americanaTrain",1007.69413152346,16.8353332678477,831,23.0581415972756,1,1,1,0,1,1,0,0,1,0,0
"americana",-86.71,48.384,"modern","americanaTrain",1009.97465004235,13.8316667079926,842,31.0167238213276,1,1,1,1,0,1,0,0,0,1,0
"americana",-85.666,46.266,"modern","americanaTrain",1003.35568929972,17.0091665585836,787,26.54743861209,1,1,1,1,0,1,0,0,0,1,0
"americana",-87.624,46.614,"modern","americanaTrain",1022.30453562706,16.8376665115356,829,21.5062551753458,1,0,1,1,1,1,1,0,0,0,0
"americana",-155.62,66.93,"modern","americanaTrain",1340.42901704109,12.3006668885549,307,65.1645650211018,1,0,1,1,1,1,1,0,0,0,0
"americana",-139.6,63.183,"modern","americanaTrain",1487.31322837091,13.1078334649404,321,65.3386103224099,1,1,0,1,1,1,0,1,0,0,0
"americana",-71.011,44.694,"modern","americanaTrain",1048.34771130075,16.9531666437785,967,19.5592548566064,1,1,1,1,1,0,0,0,0,0,1
"americana",-67.656,46.905,"modern","americanaTrain",1119.75274500245,16.7266667683919,1065,17.1439359926787,1,1,0,1,1,1,0,1,0,0,0
"americana",-61.983,57.564,"modern","americanaTrain",1032.0304067923,8.40767550468445,785,22.0486945735582,1,1,1,1,0,1,0,0,0,1,0
"americana",-69.652,45.648,"modern","americanaTrain",1095.50427303353,16.7848337491353,1023,17.1765395499946,1,1,1,1,1,0,0,0,0,0,1
"americana",-67.84,46.126,"modern","americanaTrain",1117.04573858934,17.7081665992737,1038,12.168269817542,1,1,1,1,1,0,0,0,0,0,1
"americana",-59.203,55.047,"modern","americanaTrain",1026.27801295943,10.2682292461395,975,17.163774108552,1,1,1,1,0,1,0,0,0,1,0
"americana",-60.499,55.233,"modern","americanaTrain",1063.41148046325,10.2975308895111,860,12.5212630288103,1,1,0,1,1,1,0,1,0,0,0
"americana",-70.545,44.214,"modern","americanaTrain",1009.41989304533,18.6693332990011,1131,10.791664880817,1,1,0,1,1,1,0,1,0,0,0
"americana",-115.992,58.379,"modern","americanaTrain",1449.1465753688,15.782333056132,393,48.4749335167033,1,1,1,1,0,1,0,0,0,1,0
"americana",-73.888,50.417,"modern","americanaTrain",1276.24568461598,14.3130000432332,1019,26.7284978221162,1,1,1,0,1,1,0,0,1,0,0
"americana",-94.183,57.383,"modern","americanaTrain",1540.77049211373,12.4728333155314,433,54.1339448395028,1,1,1,1,0,1,0,0,0,1,0
"americana",-133.033,69.433,"modern","americanaTrain",1446.83972841379,8.19090912739436,152,58.1472640888721,1,1,0,1,1,1,0,1,0,0,0
"americana",-121.333,63.417,"modern","americanaTrain",1589.64378492283,14.4143331050873,353,48.3076851028266,1,1,0,1,1,1,0,1,0,0,0
"americana",-107.951,63.067,"modern","americanaTrain",1588.51172244361,11.6305000384649,305,51.7395620768521,1,1,0,1,1,1,0,1,0,0,0
